-4.90531	1.84345	
7.16982	15.257	
-4.53647	-11.7558	
-9.94321	-3.70626	
-14.6506	2.11275	
-6.38849	-7.13205	
-5.90662	-13.2665	
-0.135946	4.49773	
9.44817	-15.2527	
11.2459	-0.831638	
13.2684	-5.35624	
1.7409	6.41661	
5.03384	-1.09091	
9.32853	-8.90648	
4.48145	12.0299	
-1.35337	3.59648	
-3.82921	2.30917	
3.31184	15.3236	
-16.3085	3.39315	
-11.3926	-0.381695	
2.30672	11.4331	
-2.34819	7.42723	
7.01106	3.98996	
10.8148	4.65648	
-15.9019	2.73826	
2.28587	-6.56025	
3.51995	12.0965	
13.2346	-9.58028	
15.7482	-0.733309	
14.9901	3.12942	
2.53893	14.8613	
-2.32582	8.38912	
5.03086	11.7177	
2.61481	-6.09034	
7.46516	-14.8831	
-10.7321	-1.77935	
-4.02207	0.699277	
3.13699	1.36752	
15.7446	-0.753515	
3.77562	4.77063	
-14.9317	2.50117	
0.771459	1.97977	
-15.0767	3.55387	
10.1385	-10.3026	
5.75313	1.19841	
2.09596	-13.0643	
-6.70365	-11.5237	
2.387	3.87015	
2.33316	15.0681	
-7.8547	-3.99669	
-8.85661	2.05117	
7.07873	-7.53959	
1.9811	11.1235	
10.9992	-8.16306	
16.176	-0.606427	
-2.0309	13.5716	
2.89597	-9.97494	
-1.78198	17.9362	
3.2652	6.96403	
-2.22769	-5.61882	
5.98635	1.32756	
-4.24426	-1.77871	
5.09648	11.7405	
-3.20378	16.7027	
7.47841	-14.8085	
-3.0508	9.71157	
6.96207	9.23048	
-2.36556	11.0832	
-15.9696	3.18379	
-7.91324	-3.89187	
9.26719	-13.8408	
-3.65501	16.678	
4.38675	11.9821	
-8.14071	0.895777	
4.20398	-1.65114	
-13.817	-1.3517	
5.7865	1.19691	
-13.2744	3.24897	
-3.85956	0.826731	
-12.1447	-1.59993	
15.7199	-0.259056	
-8.37916	9.01604	
2.19076	15.2903	
2.76713	-8.99228	
12.841	-4.87322	
-3.66847	11.4228	
-3.98566	2.22266	
6.98678	-11.9611	
-8.61455	1.84599	
13.3239	5.84491	
6.4047	2.29181	
-4.03344	-1.72324	
-11.7706	4.4481	
9.5263	-10.9489	
-3.80952	1.88221	
-7.05002	10.0312	
16.4511	-0.814269	
7.67714	-10.0092	
4.60838	-14.8715	
9.7963	-9.28412	
9.07048	-14.0109	
12.1296	-8.51249	
-14.2695	2.08435	
13.3763	-0.969523	
-8.9041	0.797133	
-12.6271	-2.95402	
4.45521	-4.34775	
-10.8613	-2.67505	
-8.20795	13.7326	
-9.45079	-3.65415	
4.59577	-8.9869	
-5.35851	4.31473	
15.6933	2.89185	
1.243	2.48585	
1.15252	15.0678	
-8.60909	4.49387	
-4.95866	-14.0451	
-4.28687	14.2601	
1.78704	8.8343	
-10.715	7.84115	
8.8539	-14.239	
8.02092	-6.64851	
-14.1717	1.93824	
2.24033	3.99936	
7.07508	7.74099	
-3.1053	-4.32167	
5.21397	-3.25758	
-14.3907	3.82537	
-8.10711	13.5249	
-14.7417	0.0596683	
4.89981	-8.68877	
-5.3367	4.36882	
15.6527	2.93984	
10.5954	-10.7687	
-0.708576	15.9415	
5.20002	6.16034	
-5.82113	-14.0025	
2.8439	2.28372	
0.816584	9.8132	
-2.61242	-4.58243	
9.69792	-14.531	
-8.70568	-3.99564	
-15.8822	2.59926	
5.57277	-13.0065	
-8.68717	0.884957	
-14.5233	7.03653	
4.976	-3.25859	
-7.29035	0.551169	
-3.46062	3.03084	
0.187191	4.18977	
6.28656	-8.33469	
-7.11194	-3.37767	
15.9549	1.73817	
-3.25732	-6.64831	
1.56341	15.2287	
-3.93491	14.5504	
-5.1957	-14.2046	
-2.2845	-5.10982	
1.60596	9.2315	
-3.25876	9.79562	
-8.26923	13.668	
-4.68278	11.3118	
4.97744	-3.11624	
-13.3177	6.2391	
10.1687	-14.9879	
-2.30055	-7.5125	
15.8931	1.3641	
-2.16942	-5.64038	
16.1409	-0.0190897	
-6.93876	-4.16848	
16.0967	1.06244	
-0.891738	-6.28387	
1.84193	8.90019	
-2.19565	2.20853	
9.15804	-15.0558	
-1.60654	6.593	
8.0554	-15.3161	
-5.67817	-0.746324	
-15.5038	2.12856	
0.113624	-6.06431	
-7.66429	13.111	
-0.723015	5.71234	
4.74282	-9.41318	
1.35246	-3.77846	
1.65643	15.1891	
-2.43639	7.86762	
1.414	10.227	
-2.32534	-9.52449	
4.89151	-9.50132	
-1.75163	-9.10368	
16.5937	1.17004	
-3.15368	-6.45688	
-4.8019	-11.8348	
10.9859	4.47945	
1.9895	8.68923	
3.25391	2.57093	
-15.4753	0.0461371	
-1.82968	-9.58727	
4.23057	-4.33341	
0.925794	-6.92792	
-4.056	-13.46	
-1.16998	-0.754209	
4.11652	-9.52338	
-0.558425	12.1642	
-1.35388	14.2116	
-11.689	-9.06866	
10.5655	-5.51327	
6.65239	-11.3305	
-4.46743	-11.6519	
-1.12084	0.765922	
-15.9651	1.04758	
-7.79257	-4.4371	
9.22923	-15.0729	
-1.96958	5.20103	
-15.9928	0.912424	
2.48775	-2.22765	
15.772	1.05489	
-0.43466	5.3871	
9.8815	-14.7946	
10.2347	1.84321	
4.42732	-4.28022	
13.7455	-12.8156	
-4.48105	-12.7037	
-10.525	5.98522	
1.74716	9.13927	
14.3488	-0.861166	
2.09573	14.4457	
-5.37871	-10.0587	
-4.95383	3.6188	
-3.83835	12.6759	
4.40861	-9.24323	
0.849349	6.84811	
6.90638	7.34742	
12.4653	2.55674	
2.13531	14.6342	
2.33838	1.96953	
4.20403	-9.18456	
1.12096	6.58898	
6.86918	7.43598	
-4.45947	-5.11989	
-15.1568	0.11353	
11.4757	1.58247	
4.69195	-3.14768	
2.10294	6.25321	
7.13962	7.99916	
-13.2589	6.31283	
4.36458	-8.6358	
12.8806	1.76963	
-4.21826	-13.7898	
9.72267	-11.5109	
-0.868918	14.4642	
3.93235	4.61435	
-16.4043	3.14664	
-2.01177	9.79391	
-4.60902	-12.3203	
-0.707998	5.59836	
8.1655	-15.4144	
1.65271	0.0119977	
0.889008	10.7991	
1.0321	-0.311194	
15.8788	-0.207939	
-11.1359	6.88156	
-4.25358	-12.1955	
2.36114	-8.33637	
-15.2991	0.179341	
-3.51911	5.76325	
-15.8415	0.320194	
8.02669	-6.67327	
4.6753	-9.02405	
-10.1604	-3.12616	
1.30442	14.5667	
0.669099	-5.33617	
15.7267	1.71639	
3.74034	3.09752	
4.66306	-2.37422	
-10.1872	-10.2431	
4.4182	-9.31265	
11.472	-1.45693	
-3.52164	3.23413	
2.71572	2.00992	
7.71434	-14.334	
13.6565	3.58417	
-8.31094	13.6658	
12.8519	0.34515	
1.02713	14.4105	
2.32657	7.54292	
-8.21632	13.6003	
-0.558446	-5.13863	
5.14339	-3.92059	
-4.01476	-2.80562	
8.29987	-15.006	
9.2668	-13.2273	
4.49201	-3.40115	
-10.839	7.83294	
6.63008	7.31004	
-2.81025	9.53005	
-4.2754	-13.0622	
5.65152	16.2316	
4.87953	-3.19824	
-3.48501	13.0712	
7.51545	-14.014	
-6.0008	-4.7172	
-15.1257	1.15349	
13.3881	-9.65158	
-11.5259	-9.21263	
2.13431	-4.7227	
1.3266	-3.00395	
-3.05762	-4.37298	
-0.906628	2.9952	
-6.31121	-7.19212	
2.13186	-13.6884	
0.72696	14.4969	
14.2885	1.19497	
1.08724	0.770858	
-2.64661	16.3223	
-11.5359	-0.432779	
-4.72513	-13.8746	
0.299988	-7.23579	
-0.492282	12.153	
-2.53988	10.3204	
7.94523	-15.8545	
2.69787	-5.58648	
-15.3028	1.37073	
-8.13771	-2.46937	
6.99797	3.94597	
-5.25713	9.72862	
6.36836	-6.52986	
-7.72451	12.9083	
-2.66794	3.05421	
-4.60685	11.0709	
1.93892	-13.1433	
